id,toxic,severe_toxic,obscene,threat,insult,identity_hate,toxic,severe_toxic,obscene,threat,insult,identity_hate
f0ab26026926380f,0,0,0,0,0,0,0.06011861562728882,0.016446322202682495,0.03095102310180664,0.008257180452346802,0.026695579290390015,0.01539909839630127
bfbcbc2a42b303b1,0,0,0,0,0,0,0.05989259481430054,0.017422616481781006,0.03240051865577698,0.008283078670501709,0.02598622441291809,0.015620380640029907
79e5457e92c6fb3a,0,0,0,0,0,0,0.06372925639152527,0.015275120735168457,0.03193587064743042,0.008135199546813965,0.027070939540863037,0.014983415603637695
ab7907cac31de633,0,0,0,0,0,0,0.0594620406627655,0.015499114990234375,0.029855459928512573,0.007732868194580078,0.025903642177581787,0.014596879482269287
85dd6fd18a611bf5,0,0,0,0,0,0,0.05921238660812378,0.015132129192352295,0.029506415128707886,0.008131146430969238,0.026481151580810547,0.014957398176193237
f5c13312d5ff29be,0,0,0,0,0,0,0.06789487600326538,0.015382558107376099,0.03312826156616211,0.008120208978652954,0.029089510440826416,0.01483955979347229
f353a14afcb6bb93,0,0,0,0,0,0,0.05830618739128113,0.01647302508354187,0.030293643474578857,0.008309811353683472,0.0260181725025177,0.01529783010482788
35878a1f0fdb1812,0,0,0,0,0,0,0.06012806296348572,0.015280276536941528,0.030329793691635132,0.007692188024520874,0.02602255344390869,0.014700621366500854
016ccf2aa9ff18b0,0,0,0,0,0,0,0.07895219326019287,0.013758540153503418,0.035003602504730225,0.008221238851547241,0.035051971673965454,0.0132293701171875
658d8f19af55da6f,0,0,0,0,0,0,0.06361135840415955,0.01567050814628601,0.03147193789482117,0.008041828870773315,0.02709057927131653,0.014892637729644775
5e49eb32209b96ed,0,0,0,0,0,0,0.059100717306137085,0.015336424112319946,0.029874056577682495,0.007911145687103271,0.025766998529434204,0.014853239059448242
f4160c74751db15b,0,0,0,0,0,0,0.059542715549468994,0.016495317220687866,0.030674487352371216,0.008278816938400269,0.02622029185295105,0.015395492315292358
205920feac770268,0,0,0,0,0,0,0.06181874871253967,0.014177829027175903,0.030013829469680786,0.007748156785964966,0.026900112628936768,0.014453083276748657
2375c5f38454e0b1,0,0,0,0,0,0,0.06682318449020386,0.01303061842918396,0.03073173761367798,0.007109642028808594,0.028549611568450928,0.013251543045043945
c6e4bed1376f2f2e,0,0,0,0,0,0,0.06511729955673218,0.013766884803771973,0.030444294214248657,0.007601290941238403,0.02765074372291565,0.01376122236251831
feb96fa4ce929240,0,0,0,0,0,0,0.06788241863250732,0.01476818323135376,0.032463520765304565,0.007969319820404053,0.02826136350631714,0.014160782098770142
4f5e9ca56f4a46e4,0,0,0,0,0,0,0.0615917444229126,0.015294551849365234,0.030544400215148926,0.00781896710395813,0.02686101198196411,0.014619290828704834
d14968170dc646a9,0,0,0,0,0,0,0.05915921926498413,0.015542864799499512,0.03006798028945923,0.007941186428070068,0.025955945253372192,0.014850914478302002
19b84c333f18b77a,0,0,0,0,0,0,0.05972185730934143,0.016206353902816772,0.030629515647888184,0.008073031902313232,0.02623569965362549,0.015221208333969116
fea79abb5f072e65,0,0,0,0,0,0,0.06122148036956787,0.016170233488082886,0.0306607186794281,0.008308619260787964,0.027053475379943848,0.014996170997619629
85c0cb9aac162705,0,0,0,0,0,0,0.06125396490097046,0.014103561639785767,0.02989533543586731,0.007459402084350586,0.026963919401168823,0.013924062252044678
dc32237ef584f0a0,0,0,0,0,0,0,0.06612378358840942,0.015232652425765991,0.031303972005844116,0.008318066596984863,0.029279232025146484,0.014474272727966309
2bfbfd9ee826d225,0,0,0,0,0,0,0.06517139077186584,0.01492464542388916,0.03251832723617554,0.007661044597625732,0.028016984462738037,0.014191895723342896
b9f282e2390890a0,0,0,0,0,0,0,0.07434427738189697,0.013592898845672607,0.03359982371330261,0.008386939764022827,0.03365063667297363,0.013301879167556763
4e41cc75e64d96b1,0,0,0,0,0,0,0.05928105115890503,0.015600502490997314,0.03036859631538391,0.007891356945037842,0.02604815363883972,0.014808297157287598
337666a202a69d43,1,0,0,0,1,0,0.0976235568523407,0.013041496276855469,0.04035228490829468,0.008334994316101074,0.039110153913497925,0.012350738048553467
029a12baa96789d7,0,0,0,0,0,0,0.06764653325080872,0.014214694499969482,0.03188776969909668,0.007423043251037598,0.027988791465759277,0.013660907745361328
475c9c1fcaa61bf7,0,0,0,0,0,0,0.05933627486228943,0.016291648149490356,0.030614584684371948,0.008024752140045166,0.026201069355010986,0.015324264764785767
bcdc781617ab630c,0,0,0,0,0,0,0.0599159300327301,0.015789568424224854,0.030983537435531616,0.008000403642654419,0.026248782873153687,0.014849662780761719
c16d0d5252a27988,0,0,0,0,0,0,0.0692182183265686,0.014314621686935425,0.03195643424987793,0.007894277572631836,0.030686259269714355,0.013594865798950195
81cd9d971b198b62,0,0,0,0,0,0,0.07234412431716919,0.014789313077926636,0.03353187441825867,0.008280128240585327,0.032838284969329834,0.014011293649673462
de1f1e35fbcdc55f,0,0,0,0,0,0,0.06448692083358765,0.015027016401290894,0.03173568844795227,0.008183151483535767,0.028919845819473267,0.014574050903320312
041b1446c731a2c9,0,0,0,0,0,0,0.06078749895095825,0.015461742877960205,0.030333608388900757,0.0077340006828308105,0.02737659215927124,0.014444947242736816
71cb36e3d4d73182,0,0,0,0,0,0,0.06795710325241089,0.01489683985710144,0.03233036398887634,0.008202433586120605,0.02939772605895996,0.014565467834472656
5bb3dd1f5788c80a,0,0,0,0,0,0,0.05804401636123657,0.015596896409988403,0.029966026544570923,0.007964134216308594,0.025917112827301025,0.015012860298156738
94f7af7c9cff1a0e,0,0,0,0,0,0,0.06809812784194946,0.013793021440505981,0.031367987394332886,0.008077055215835571,0.0327201783657074,0.014078706502914429
8c6a4d4215766c95,0,0,0,0,0,0,0.06052824854850769,0.01540401577949524,0.030611634254455566,0.00782814621925354,0.026187092065811157,0.014883965253829956
3a8514ecd8b94963,0,0,0,0,0,0,0.061909615993499756,0.015671879053115845,0.030948519706726074,0.00799223780632019,0.026630818843841553,0.014871329069137573
fc8ffa2789d214ea,0,0,0,0,0,0,0.06559476256370544,0.013449221849441528,0.030721515417099,0.007295191287994385,0.02792346477508545,0.013408631086349487
435d74e45684f689,0,0,0,0,0,0,0.060616523027420044,0.016204863786697388,0.03074735403060913,0.00800091028213501,0.026517391204833984,0.01508823037147522
233129d2f4ab0b4b,0,0,0,0,0,0,0.05946776270866394,0.015863925218582153,0.03037405014038086,0.008074194192886353,0.02564162015914917,0.015204578638076782
a0b579aa6d7f0fe5,0,0,0,0,0,0,0.06124293804168701,0.015522420406341553,0.03057032823562622,0.00792020559310913,0.026652365922927856,0.014733940362930298
bdcfdbe01d6bd09b,0,0,0,0,0,0,0.058313220739364624,0.01618427038192749,0.029827862977981567,0.008300036191940308,0.026537448167800903,0.015261709690093994
defe077100ee4f49,0,0,0,0,0,0,0.059897541999816895,0.014741480350494385,0.029529929161071777,0.007587432861328125,0.026064753532409668,0.014299601316452026
1a299d1305ed346c,1,0,0,0,0,0,0.06250369548797607,0.01464080810546875,0.030296295881271362,0.007844716310501099,0.02729034423828125,0.014365285634994507
1c357b4b4579551e,0,0,0,0,0,0,0.062123239040374756,0.01518753170967102,0.031321436166763306,0.007686227560043335,0.027063190937042236,0.014689385890960693
5aeba4166239792c,0,0,0,0,0,0,0.06048065423965454,0.015800833702087402,0.030479460954666138,0.008314669132232666,0.027092546224594116,0.014882326126098633
a0b0a342a4976d39,0,0,0,0,0,0,0.06325101852416992,0.01658347249031067,0.032541126012802124,0.008134007453918457,0.026971936225891113,0.015112966299057007
dc9d20bca15ba516,0,0,0,0,0,0,0.058930039405822754,0.015961498022079468,0.030205518007278442,0.007984042167663574,0.026065945625305176,0.014986664056777954
345534878db5de53,0,0,0,0,0,0,0.05939647555351257,0.016251057386398315,0.030154019594192505,0.008070707321166992,0.026210933923721313,0.015138566493988037
486a60200cf18f5b,0,0,0,0,0,0,0.06401506066322327,0.013426095247268677,0.029439955949783325,0.007657259702682495,0.03003603219985962,0.0134391188621521
7506d572a999ce13,0,0,0,0,0,0,0.058961182832717896,0.016527414321899414,0.030277222394943237,0.008037656545639038,0.02603316307067871,0.01509210467338562
523a3d9dbd7bdaff,0,0,0,0,0,0,0.07366687059402466,0.013887166976928711,0.03362998366355896,0.008123308420181274,0.030891716480255127,0.013643056154251099
26aff72c0f2ffd94,0,0,0,0,0,0,0.061474770307540894,0.014696270227432251,0.0299055278301239,0.007518470287322998,0.0268821120262146,0.014054983854293823
ea7840fbf7bd8cfa,0,0,0,0,0,0,0.05928388237953186,0.01688787341117859,0.03105539083480835,0.008253306150436401,0.02631315588951111,0.015595227479934692
9a2f3d51f9e532ed,0,0,0,0,0,0,0.08728581666946411,0.014993667602539062,0.03894093632698059,0.009247124195098877,0.03706932067871094,0.013689696788787842
53ddda0872241bfe,0,0,0,0,0,0,0.05897843837738037,0.01579946279525757,0.029940903186798096,0.007938176393508911,0.02604636549949646,0.014981776475906372
f121bc7900b0e569,0,0,0,0,0,0,0.06738299131393433,0.014762580394744873,0.03291735053062439,0.007583945989608765,0.02849888801574707,0.014165937900543213
c871b951f6495520,0,0,0,0,0,0,0.059308916330337524,0.01689225435256958,0.031114846467971802,0.008239030838012695,0.02590116858482361,0.01574382185935974
d9fefcc623185d43,1,0,1,0,1,0,0.24351003766059875,0.03137287497520447,0.1309623420238495,0.030480027198791504,0.13737767934799194,0.022852659225463867
04d69c3256a29a72,0,0,0,0,0,0,0.05950555205345154,0.015460103750228882,0.02963957190513611,0.008055299520492554,0.026615411043167114,0.014809131622314453
b6ff50462773c037,0,0,0,0,0,0,0.061007916927337646,0.015180140733718872,0.030153244733810425,0.0077901482582092285,0.026186615228652954,0.014512240886688232
4a232996c745ce4f,0,0,0,0,0,0,0.06050264835357666,0.01647728681564331,0.03110310435295105,0.008214324712753296,0.02682286500930786,0.015214025974273682
4f15420373774367,0,0,0,0,0,0,0.06150934100151062,0.016824156045913696,0.031673699617385864,0.008372336626052856,0.027670860290527344,0.015361696481704712
ffa6dfca382e221b,0,0,0,0,0,0,0.05969628691673279,0.016762763261795044,0.030809462070465088,0.008315801620483398,0.026088356971740723,0.015567302703857422
2583926d2f0bdb04,1,0,1,0,1,0,0.3049257695674896,0.044347554445266724,0.16606652736663818,0.04777398705482483,0.17560890316963196,0.027404189109802246
fa5fb0ef89c47d7e,0,0,0,0,0,0,0.06189277768135071,0.018308669328689575,0.0331592857837677,0.008685290813446045,0.028475135564804077,0.016325801610946655
637cf15377228114,0,0,0,0,0,0,0.05825802683830261,0.015547603368759155,0.030024200677871704,0.007893383502960205,0.025704383850097656,0.01509249210357666
fd76e8d830ac97b3,1,0,0,0,0,0,0.08438211679458618,0.015510350465774536,0.03839704394340515,0.009287714958190918,0.03543788194656372,0.014395922422409058
5239f8c79e0f39df,0,0,0,0,0,0,0.060936957597732544,0.01530236005783081,0.030805736780166626,0.007825583219528198,0.02700302004814148,0.014727979898452759
8d92ecababa25dd7,0,0,0,0,0,0,0.06657969951629639,0.01391652226448059,0.03183886408805847,0.007719904184341431,0.029347330331802368,0.014141470193862915
52874281bb6f212d,0,0,0,0,0,0,0.06799384951591492,0.016537636518478394,0.03323465585708618,0.008874088525772095,0.031063616275787354,0.014647156000137329
36bbd1bd20ed0d6d,0,0,0,0,0,0,0.059159040451049805,0.015675514936447144,0.029868245124816895,0.008093684911727905,0.02634766697883606,0.015162676572799683
6f56e7af96d557bf,0,0,0,0,0,0,0.06502074003219604,0.014325529336929321,0.03117591142654419,0.007606178522109985,0.027524173259735107,0.013739675283432007
f66b3ff8e6b7b5ee,0,0,0,0,0,0,0.059871673583984375,0.014795035123825073,0.029642045497894287,0.007670164108276367,0.026445478200912476,0.014404892921447754
b7604d8342af5094,0,0,0,0,0,0,0.07182669639587402,0.013444483280181885,0.03199395537376404,0.0076787471771240234,0.0320664644241333,0.013043045997619629
4d057abb7988e158,0,0,0,0,0,0,0.05762064456939697,0.016779005527496338,0.030220776796340942,0.008379638195037842,0.025664687156677246,0.015662699937820435
bcddb947e3ba4906,0,0,0,0,0,0,0.06805673241615295,0.014164716005325317,0.031986743211746216,0.008058339357376099,0.03137233853340149,0.013459622859954834
c8c1667f9996c5fb,1,0,0,0,0,0,0.07149264216423035,0.012567311525344849,0.03134456276893616,0.007314175367355347,0.03217640519142151,0.012679338455200195
be7f0050fa5ff06c,0,0,0,0,0,0,0.059719860553741455,0.015917837619781494,0.030133932828903198,0.007889747619628906,0.025911033153533936,0.014903247356414795
4df8b8573ccb028b,0,0,0,0,0,0,0.05941358208656311,0.015757113695144653,0.030029982328414917,0.007965683937072754,0.026386648416519165,0.014976590871810913
5989b5c39fd3f5c8,0,0,0,0,0,0,0.06580466032028198,0.017104268074035645,0.032803088426589966,0.00875997543334961,0.031143158674240112,0.015411376953125
87d3030b03129d03,0,0,0,0,0,0,0.0590856671333313,0.01540711522102356,0.029881268739700317,0.007856279611587524,0.02615705132484436,0.014726698398590088
f1fedda5b8cd85fc,0,0,0,0,0,0,0.07448330521583557,0.017720460891723633,0.0391632616519928,0.009554684162139893,0.0331784188747406,0.016222596168518066
83ebae360cc80fd9,0,0,0,0,0,0,0.07661417126655579,0.012281090021133423,0.032726824283599854,0.007331937551498413,0.0315265953540802,0.012599647045135498
029ed93c3be25a99,1,0,1,0,1,0,0.0770253837108612,0.014017373323440552,0.03368392586708069,0.008259057998657227,0.03235423564910889,0.014092981815338135
83f52d9c90a4c973,0,0,0,0,0,0,0.08096379041671753,0.013726562261581421,0.03546389937400818,0.008695274591445923,0.03525066375732422,0.01326248049736023
6e5603959d54e50f,0,0,0,0,0,0,0.05949541926383972,0.014919400215148926,0.029603421688079834,0.007705271244049072,0.026285946369171143,0.014507025480270386
9ceced6dfae1b30e,1,0,1,0,1,1,0.09471431374549866,0.0130939781665802,0.039080411195755005,0.008741229772567749,0.03936898708343506,0.012281417846679688
5aab3c2cb709ce9d,0,0,0,0,0,0,0.07264336943626404,0.013887852430343628,0.03286382555961609,0.00800102949142456,0.03176930546760559,0.01331433653831482
13ed7cadf5390cf1,0,0,0,0,0,0,0.06153234839439392,0.015462994575500488,0.03149643540382385,0.007931351661682129,0.02701553702354431,0.015010684728622437
896cd296999b46d5,0,0,0,0,0,0,0.058817535638809204,0.016174614429473877,0.0302656888961792,0.008094817399978638,0.02575436234474182,0.015103071928024292
e69e52b790ded417,0,0,0,0,0,0,0.07807955145835876,0.012612998485565186,0.03314495086669922,0.007659167051315308,0.031900882720947266,0.012615412473678589
7b0ca294c9710ba9,0,0,0,0,0,0,0.05891185998916626,0.016617953777313232,0.03055131435394287,0.008112788200378418,0.025949031114578247,0.015250682830810547
09467bc8d9e6bba3,0,0,0,0,0,0,0.07858797907829285,0.014209777116775513,0.03618890047073364,0.008910775184631348,0.03573054075241089,0.013567984104156494
62675e8686ec8b30,0,0,0,0,0,0,0.05839431285858154,0.016010582447052002,0.030274122953414917,0.008113473653793335,0.02559712529182434,0.014983117580413818
8cc773504a15bc51,0,0,0,0,0,0,0.06848639249801636,0.013836532831192017,0.03161850571632385,0.007293403148651123,0.02837967872619629,0.013424217700958252
4a80f74b93469256,0,0,0,0,0,0,0.0863507091999054,0.013436704874038696,0.03781011700630188,0.00855100154876709,0.03772959113121033,0.012888491153717041
2a474e1f2e4ff889,0,0,0,0,0,0,0.06453153491020203,0.014393717050552368,0.030954837799072266,0.00770983099937439,0.02799975872039795,0.014044493436813354
7157965ff20c319e,0,0,0,0,0,0,0.06122484803199768,0.015971213579177856,0.030829519033432007,0.008161038160324097,0.026873886585235596,0.015080660581588745
2f54191058312878,0,0,0,0,0,0,0.08697548508644104,0.013353824615478516,0.037376731634140015,0.008928775787353516,0.038666725158691406,0.012689918279647827
e557b96c90f2e3fe,0,0,0,0,0,0,0.0619073212146759,0.016161710023880005,0.03137773275375366,0.007997453212738037,0.0271337628364563,0.014957070350646973
d7699246cc6a227b,0,0,0,0,0,0,0.062357693910598755,0.01662406325340271,0.031950175762176514,0.008656442165374756,0.028001219034194946,0.015516459941864014
6e7d2c65ae09e4fd,0,0,0,0,0,0,0.06649646162986755,0.013835936784744263,0.03057953715324402,0.0075096189975738525,0.029340893030166626,0.01346510648727417
4572fef7c9bab42f,0,0,0,0,0,0,0.07099741697311401,0.014192730188369751,0.0325130820274353,0.007833391427993774,0.03149527311325073,0.013537943363189697
7e19e7eeffbbd8d9,0,0,0,0,0,0,0.06784966588020325,0.015212446451187134,0.031887203454971313,0.008462190628051758,0.031229913234710693,0.014124363660812378
f205ca4df49cbe47,0,0,0,0,0,0,0.07555496692657471,0.014574825763702393,0.033805251121520996,0.008364856243133545,0.033300817012786865,0.013943850994110107
edf1a08673712f3d,0,0,0,0,0,0,0.059330910444259644,0.015257447957992554,0.02980363368988037,0.007756233215332031,0.026321500539779663,0.014722287654876709
f24eef309c323c37,0,0,0,0,0,0,0.06077319383621216,0.014780402183532715,0.02975955605506897,0.00788968801498413,0.02668166160583496,0.01461145281791687
47f47779cf898ca6,0,0,0,0,0,0,0.12029284238815308,0.01522776484489441,0.05052271485328674,0.011554121971130371,0.05221131443977356,0.013237982988357544
3cadb43849abf0a4,0,0,0,0,0,0,0.05936551094055176,0.01661396026611328,0.030553728342056274,0.008243054151535034,0.02663576602935791,0.015411227941513062
f441e9dd81c8e589,0,0,0,0,0,0,0.05765274167060852,0.015342116355895996,0.029696613550186157,0.00789228081703186,0.025964349508285522,0.015003055334091187
46b9ea307bc35605,0,0,0,0,0,0,0.059208184480667114,0.01583358645439148,0.029800504446029663,0.007954210042953491,0.02647256851196289,0.01490822434425354
8f3c131aea85448b,0,0,0,0,0,0,0.05826610326766968,0.01587173342704773,0.029543280601501465,0.008151859045028687,0.026163220405578613,0.015382885932922363
2235f0ff2d8f04c5,0,0,0,0,0,0,0.0715009868144989,0.014776527881622314,0.03294098377227783,0.008154481649398804,0.030901581048965454,0.014003276824951172
f793888a81d14073,0,0,0,0,0,0,0.06668734550476074,0.014866232872009277,0.031580597162246704,0.008275628089904785,0.030992597341537476,0.014265507459640503
153968e40ed77f12,0,0,0,0,0,0,0.06347453594207764,0.015341311693191528,0.031339406967163086,0.00786927342414856,0.026741474866867065,0.014706134796142578
c698a31e6a877f80,0,0,0,0,0,0,0.05915290117263794,0.017092257738113403,0.031083732843399048,0.008287668228149414,0.026413261890411377,0.015445739030838013
26ed91e756c717c8,0,0,0,0,0,0,0.060025155544281006,0.016002386808395386,0.030177265405654907,0.00800323486328125,0.025816231966018677,0.014852255582809448
6ca585f1b807d03d,0,0,0,0,0,0,0.07497909665107727,0.013921409845352173,0.03357568383216858,0.007934600114822388,0.031130164861679077,0.013525247573852539
463f4158bba5f6cc,0,0,0,0,0,0,0.059006959199905396,0.01618090271949768,0.030390769243240356,0.00813668966293335,0.02592182159423828,0.015257775783538818
d9ff7e6ff774e2d5,0,0,0,0,0,0,0.06683823466300964,0.013728231191635132,0.03062307834625244,0.007504284381866455,0.029288113117218018,0.013415783643722534
aa0abefd30af0331,0,0,0,0,0,0,0.06200024485588074,0.017449557781219482,0.03204044699668884,0.00857362151145935,0.027521759271621704,0.015663504600524902
8ae814cbde252716,0,0,0,0,0,0,0.06697654724121094,0.016259193420410156,0.033024609088897705,0.008398354053497314,0.030439168214797974,0.014890342950820923
c8b1775070efe6a9,0,0,0,0,0,0,0.0641879141330719,0.014368653297424316,0.030856072902679443,0.007615476846694946,0.02887102961540222,0.013548344373703003
f9aecc5f8312897a,0,0,0,0,0,0,0.07409676909446716,0.014432042837142944,0.032983869314193726,0.00823947787284851,0.03215819597244263,0.013842999935150146
80895ab80bb98d65,0,0,0,0,0,0,0.059278786182403564,0.014896750450134277,0.03002554178237915,0.007765382528305054,0.02593207359313965,0.01460924744606018
f94fc0f965cd975d,1,0,0,0,0,0,0.0654844343662262,0.013494223356246948,0.030454188585281372,0.007301151752471924,0.02809283137321472,0.013366609811782837
81a757cae895fc1d,0,0,0,0,0,0,0.060831695795059204,0.015735149383544922,0.03089764714241028,0.008410722017288208,0.02759525179862976,0.0154305100440979
f5fd728c6d6bea2b,0,0,0,0,0,0,0.05995115637779236,0.016341298818588257,0.030629366636276245,0.008137017488479614,0.02670636773109436,0.015279531478881836
8e6120a65bb0c301,0,0,0,0,0,0,0.059151679277420044,0.01637771725654602,0.03059890866279602,0.008240938186645508,0.027068108320236206,0.014923125505447388
f81344feaf4424c3,0,0,0,0,0,0,0.06376060843467712,0.015156179666519165,0.0316598117351532,0.007749676704406738,0.02778586745262146,0.014383018016815186
81544c9518414b11,1,0,0,0,0,0,0.12746930122375488,0.01789906620979309,0.05945339798927307,0.013293981552124023,0.05635109543800354,0.014795154333114624
b0818dd824c86829,0,0,0,0,0,0,0.06187215447425842,0.015559136867523193,0.03097131848335266,0.007879912853240967,0.0260867178440094,0.014628678560256958
7f7ed294eed373d5,0,0,0,0,0,0,0.07457512617111206,0.012885719537734985,0.03260600566864014,0.0075393617153167725,0.0321650505065918,0.012846380472183228
5909325e47c5721a,0,0,0,0,0,0,0.05977290868759155,0.01502278447151184,0.029347926378250122,0.007806956768035889,0.02626684308052063,0.014472395181655884
3c685b3587e104fc,0,0,0,0,0,0,0.060003697872161865,0.016560018062591553,0.030358076095581055,0.008207648992538452,0.02607882022857666,0.015287637710571289
c00de0ea95fde228,0,0,0,0,0,0,0.05818149447441101,0.015830010175704956,0.03003549575805664,0.008227050304412842,0.026068896055221558,0.015150845050811768
b777dc8dce031d2a,0,0,0,0,0,0,0.06069761514663696,0.016041040420532227,0.030562549829483032,0.008161664009094238,0.026469290256500244,0.01520797610282898
1c29804bc0ca6722,0,0,0,0,0,0,0.06081649661064148,0.015060245990753174,0.030012845993041992,0.007740437984466553,0.027017325162887573,0.014385819435119629
e0ac2fd80f58c1e3,0,0,0,0,0,0,0.06008598208427429,0.015545040369033813,0.030351728200912476,0.007888972759246826,0.026351064443588257,0.014828652143478394
2f3549c506ad7f43,0,0,0,0,0,0,0.06263256072998047,0.014829039573669434,0.030416935682296753,0.008009284734725952,0.02799510955810547,0.014287710189819336
2b54f7a1211bece9,0,0,0,0,0,0,0.05885815620422363,0.01572909951210022,0.029893875122070312,0.007878512144088745,0.026251673698425293,0.014987289905548096
fde30c9fd351581c,0,0,0,0,0,0,0.060180991888046265,0.01632028818130493,0.03058260679244995,0.00825849175453186,0.02672445774078369,0.015231043100357056
d20985725cf5eb9f,0,0,0,0,0,0,0.061272621154785156,0.014893263578414917,0.030384361743927002,0.007883340120315552,0.0265008807182312,0.014570116996765137
8b824e86fa779b35,0,0,0,0,0,0,0.06912833452224731,0.01606684923171997,0.03384062647819519,0.009069651365280151,0.030262917280197144,0.015372753143310547
16d42dcab712032a,0,0,0,0,0,0,0.05980813503265381,0.015094637870788574,0.030253171920776367,0.0076680779457092285,0.026036977767944336,0.014663785696029663
0d363afdaab6b5f3,0,0,0,0,0,0,0.06003919243812561,0.015745967626571655,0.030218958854675293,0.008059501647949219,0.027068257331848145,0.015119791030883789
ae65c5728067a85b,0,0,0,0,0,0,0.05913060903549194,0.01705455780029297,0.03070366382598877,0.008461713790893555,0.026346683502197266,0.015750139951705933
dd70549f97326f2a,0,0,0,0,0,0,0.060247063636779785,0.015001356601715088,0.029509544372558594,0.007964640855789185,0.027235597372055054,0.014526575803756714
91a9de3f7cf6f7a8,0,0,0,0,0,0,0.07210564613342285,0.015274018049240112,0.03433495759963989,0.007828176021575928,0.028840571641921997,0.014268070459365845
5997752733e2cc2a,0,0,0,0,0,0,0.0602477490901947,0.016386955976486206,0.030303776264190674,0.008237749338150024,0.02681329846382141,0.015308916568756104
189e32ba93a0ce3e,0,0,0,0,0,0,0.059858471155166626,0.014578074216842651,0.029803544282913208,0.007729887962341309,0.02654951810836792,0.014495253562927246
a9afb1c5158b6b30,0,0,0,0,0,0,0.06341266632080078,0.015848278999328613,0.03171613812446594,0.008163690567016602,0.027517229318618774,0.014571517705917358
4c97844f46fc85cc,0,0,0,0,0,0,0.06350645422935486,0.013508975505828857,0.029502570629119873,0.007343411445617676,0.02806192636489868,0.013549387454986572
d50553d5c5c621fa,0,0,0,0,0,0,0.05934378504753113,0.01584002375602722,0.03023865818977356,0.007831931114196777,0.02600213885307312,0.015058070421218872
